,Base,Com AC,Res AC
2020,53052712.47764695,1758447.9455748969,1489268.290260047
2025,62181851.37578573,3459987.8118298585,2930339.873740292
2030,71717830.7951073,6519015.382578317,5521097.6893565245
2035,82717356.01627229,11186682.100025482,9474247.429652443
2040,94985314.05474737,14779684.622217545,15298849.362032423
2045,109264489.88711731,18090412.82535416,20309456.597174678
2050,123141922.71115156,19352085.525175884,24584561.10770077
