,Base,Com AC,Res AC
2020,11300461.914071128,248677.61575868205,300376.9301084309
2025,14605052.266770793,489307.358665455,591032.8590255149
2030,17922238.57692458,921911.3972144024,1113573.951452416
2035,21674794.916488707,1582007.2694703352,1910901.7338372038
2040,25989447.618735537,2090125.4101762504,3085690.7621098957
2045,30751643.55903937,2558324.652612097,4096301.6971002035
2050,35495438.41778586,2736748.904321699,4958565.922534226
