,Base,Com AC,Res AC
2020,753189.9492612534,12644.880883608286,27266.950357750968
2025,960942.1362167269,24880.539597105493,53651.469242431056
2030,1169539.755546534,46877.801073697985,101085.54489513165
2035,1406389.9089223854,80442.67843900772,173463.59687566708
2040,1679326.8748608371,106279.71787025977,280105.9881644343
2045,1980708.5383364586,130086.94166213508,371844.98484914534
2050,2280503.2112904205,139159.5451722324,450117.6931483046
