DateTime,Base,Com AC,Res AC
2045-01-01 00:00:00,79719.08188423752,2969.258865246281,16816.442312375984
2045-01-01 01:00:00,81440.20043325934,2523.7391986339226,8439.603577765778
2045-01-01 02:00:00,79898.2599150008,2288.8000519871166,0.0
2045-01-01 03:00:00,79156.3114495867,2428.251729061629,0.0
2045-01-01 04:00:00,78346.22485979785,2743.5335728510586,0.0
2045-01-01 05:00:00,79524.76204805763,3262.4340597559008,0.0
2045-01-01 06:00:00,84233.86353262466,5067.048691370554,0.0
2045-01-01 07:00:00,89917.08783232718,6992.490172298207,0.0
2045-01-01 08:00:00,92968.16162377491,8533.09676199762,0.0
2045-01-01 09:00:00,91582.68642815472,11034.523900001572,0.0
2045-01-01 10:00:00,93886.76448571621,13048.399688056561,0.0
2045-01-01 11:00:00,92947.97254988611,14029.41146482031,0.0
2045-01-01 12:00:00,91014.86872503169,14681.114714674532,0.0
2045-01-01 13:00:00,90111.40766850706,14232.335407593122,0.0
2045-01-01 14:00:00,89780.81158357764,13129.963614705559,0.0
2045-01-01 15:00:00,88672.9361539287,12897.99275994966,6992.246890079724
2045-01-01 16:00:00,90492.47643815851,12301.02860327269,23485.083878969384
2045-01-01 17:00:00,89404.7900823984,11737.510298699166,40014.646953349744
2045-01-01 18:00:00,94492.43670238074,11116.410516748148,52153.1464183673
2045-01-01 19:00:00,96920.17283751121,9790.17780878604,60906.635041000765
2045-01-01 20:00:00,92614.85283072059,9157.688734553336,61414.559251877414
2045-01-01 21:00:00,88942.96501719166,7542.0106955625,56628.63808591662
2045-01-01 22:00:00,88052.12213184751,5760.977251400755,51886.963346195356
2045-01-01 23:00:00,85066.66283053842,4318.112986921105,31408.351232058347
2045-01-02 00:00:00,84097.65213024881,6216.763069490673,24473.3807623226
2045-01-02 01:00:00,79435.80207692794,5169.518580343571,11795.265433428449
2045-01-02 02:00:00,77220.79483170118,4553.684940976412,0.0
2045-01-02 03:00:00,74645.46484418659,4895.54827222917,0.0
2045-01-02 04:00:00,72458.389594486,5380.140365540164,0.0
2045-01-02 05:00:00,69338.38569421074,6691.660675266667,0.0
2045-01-02 06:00:00,78502.87342635322,10166.841378218798,0.0
2045-01-02 07:00:00,86678.56851686866,13463.659861879696,0.0
2045-01-02 08:00:00,94228.58690759743,17226.798677082435,0.0
2045-01-02 09:00:00,94281.65769909721,21104.926681704248,0.0
2045-01-02 10:00:00,95281.62313893477,24491.25230552956,0.0
2045-01-02 11:00:00,92683.9475549992,27551.89679670072,0.0
2045-01-02 12:00:00,91304.1069760055,29074.398204501882,0.0
2045-01-02 13:00:00,90184.03395540532,27442.128253900497,0.0
2045-01-02 14:00:00,91340.41857018955,26412.708047883618,0.0
2045-01-02 15:00:00,90605.80708785077,25981.4416040289,16772.45568518567
2045-01-02 16:00:00,91804.08969592427,24620.64544719102,49800.66836309401
2045-01-02 17:00:00,93535.87341854796,24147.482015436723,79847.0248362134
2045-01-02 18:00:00,99490.97486473138,21563.167306554507,89627.1202233737
2045-01-02 19:00:00,108376.142641612,19116.54461839292,96487.06599188276
2045-01-02 20:00:00,105013.13038025888,17557.79121610738,88955.87732447701
2045-01-02 21:00:00,100485.35390546371,15213.820725174435,84411.5495021277
2045-01-02 22:00:00,99382.04008217926,12697.461036051829,72062.46428587692
2045-01-02 23:00:00,96094.44420874683,9032.164100720322,46622.39736503352
2045-01-03 00:00:00,78557.60853538297,5849.393202619623,18469.469924059133
2045-01-03 01:00:00,80413.81795905385,4924.692649654847,8956.785463614828
2045-01-03 02:00:00,78866.97677266147,4357.171899644337,0.0
2045-01-03 03:00:00,78128.87774986321,4493.795723319923,0.0
2045-01-03 04:00:00,77349.36723073633,4964.691752267371,0.0
2045-01-03 05:00:00,78516.19703905437,6006.780379448011,0.0
2045-01-03 06:00:00,82966.71490919437,8892.169141729382,0.0
2045-01-03 07:00:00,88384.31301712614,12118.850244449872,0.0
2045-01-03 08:00:00,91524.27882698408,15676.76325177322,0.0
2045-01-03 09:00:00,90106.5440703221,20124.117320544152,0.0
2045-01-03 10:00:00,92442.63965733042,23395.648436085015,0.0
2045-01-03 11:00:00,91502.35509363363,25765.070976072195,0.0
2045-01-03 12:00:00,89648.58164033505,27839.60621856723,0.0
2045-01-03 13:00:00,88795.99201004003,26637.975075607406,0.0
2045-01-03 14:00:00,88454.956157922,25044.790407409237,0.0
2045-01-03 15:00:00,87366.07740151665,24336.749309639585,13919.345891304853
2045-01-03 16:00:00,89217.41488444299,23174.36512018001,38991.75437196381
2045-01-03 17:00:00,88121.2282169208,22254.876286110695,61056.01157940406
2045-01-03 18:00:00,93151.50703566142,21330.93751309408,68648.38366822689
2045-01-03 19:00:00,95538.75800048746,18889.28694605577,79897.03523615835
2045-01-03 20:00:00,91285.55373050146,17213.426341267554,76380.3699824557
2045-01-03 21:00:00,87707.11325363466,14519.300602493886,73096.25395511922
2045-01-03 22:00:00,86830.16391961693,11569.72177682145,59340.654005403834
2045-01-03 23:00:00,83948.41096921978,8911.790733647544,39227.446182917985
2045-01-04 00:00:00,82807.11466646208,7191.51570468235,24938.745964996928
2045-01-04 01:00:00,78230.60768423427,5973.019195754787,10297.515133485624
2045-01-04 02:00:00,76047.79735219623,5279.873670122502,0.0
2045-01-04 03:00:00,73489.77370084925,5501.409563627717,0.0
2045-01-04 04:00:00,71268.62040187453,5880.14059402716,0.0
2045-01-04 05:00:00,67993.03551214116,7194.128318893561,0.0
2045-01-04 06:00:00,76883.12627474529,10518.314927699661,0.0
2045-01-04 07:00:00,84757.12841352745,13720.388619608842,0.0
