,Base,Com AC,Res AC
2020,11742982.708117658,233614.42305216496,316538.13689599896
2025,14938811.0340913,459668.4584620407,622832.2527056852
2030,17825330.245610833,866068.2969329081,1173487.6701796674
2035,20375071.691355582,1486180.0664852972,2013714.1504236495
2040,22224756.409074023,1963519.8781977505,3251710.4576668907
2045,23430406.800687548,2403358.806045813,4316695.383017444
2050,24609252.557764553,2570975.3343549054,5225352.0875534145
