,Base,Com AC,Res AC
2020,469251.8587071706,22297.357752108488,17365.170013631738
2025,552424.287330697,43873.113362524295,34168.3566607995
2030,624234.9910455355,82661.99664461779,64377.11771920177
2035,688553.6157943396,141848.64184980362,110471.64466141982
2040,733212.1616771978,187408.39972785237,178387.6833490125
2045,755826.2846982337,229388.88106714957,236812.37893867376
2050,785385.472102666,245387.06152212818,286660.9637348803
