,Base,Com AC,Res AC
2020,28816703.349672396,1021548.6227787978,1113875.8741130002
2025,37102539.75685672,2010037.1995092835,2191703.7444883087
2030,45214422.0174827,3787141.4975377414,4129422.1833739695
2035,52890773.431331426,6498764.846296964,7086121.222270994
2040,58902422.07348517,8586075.299485309,11442544.85072087
2045,63432128.30673183,10509401.972202605,15190153.357786069
2050,68640690.11786582,11242355.149545096,18387653.63676884
