,Base,Com AC,Res AC
2020,47867661.24778582,436272.1606872524,545216.1902247214
2025,57021416.61799373,858425.3872383272,1072787.7256725172
2030,64997149.77959205,1617372.2592516418,2021255.584192863
2035,72081435.93213193,2775423.6245554294,3468490.615575716
2040,76780177.86212412,3666850.054127105,5600858.0982629685
2045,80163014.81490913,4488244.028435751,7435224.817358063
2050,83284700.56973238,4801265.904469385,9000326.424157575
