,Base,Com AC,Res AC
2020,51816621.520068176,1758447.9455748969,1489268.290260047
2025,58878686.10318592,3459987.8118298585,2930339.873740292
2030,64936015.17432226,6519015.382578317,5521097.6893565245
2035,70370177.8972812,11186682.100025482,9474247.429652443
2040,73931429.76222846,14779684.622217545,15298849.362032423
2045,75408041.98442829,18090412.82535416,20309456.597174678
2050,77689376.32970884,19352085.525175884,24584561.10770077
