,Base,Com AC,Res AC
2020,1334387041.3638706,25388062.04,25388062.05
2025,1605635289.13229,49954498.48,49954498.48
2030,1858195853.366323,94120026.35000001,94120026.35000002
2035,2090007165.8605156,161510711.7,161510711.80000004
2040,2258362107.9856877,213385645.60000002,260804678.0
2045,2374545611.0290904,261185168.60000002,346222200.3000001
2050,2501164933.834357,279400905.3000001,419101358.00000006
