,Base,Com AC,Res AC
2020,23958295.55318878,318375.3846388697,474558.7331287298
2025,34649062.76951075,626447.2901852034,933759.4758537258
2030,44000968.90571861,1180298.8169868912,1759310.3553446955
2035,52350457.47370218,2025402.1311185146,3018990.525057717
2040,58791151.52593626,2675932.3688147687,4875013.198800902
2045,63044745.388630025,3275355.495192142,6471654.608052662
2050,67538079.32161824,3503787.3530159327,7833926.39868746
