,Base,Com AC,Res AC
2020,68147462.8286515,1415452.564668632,1014110.5567613215
2025,93910197.7500363,2785097.298046909,1995401.7824013236
2030,119880435.72255386,5247443.955111225,3759566.6867447565
2035,145049646.71131974,9004655.445422925,6451446.256269701
2040,165738197.13472953,11896822.169889094,10417682.794836923
2045,182124542.44278094,14561773.803995285,13829633.298432982
2050,200317532.37070155,15577349.990500603,16740746.52345534
