,Base,Com AC,Res AC
2020,140154758.02920002,1115258.03889857,1465229.4159081473
2025,163603520.08399248,2194423.3443730157,2883040.0873324964
2030,184066399.66902792,4134546.2226616936,5431979.446185022
2035,202275680.45938054,7094914.109941032,9321319.817462126
2040,214017218.14550793,9373699.192400478,15051904.52345111
2045,222295451.87777525,11473457.81900525,19981633.54575552
2050,230009073.2593179,12273646.772267109,24187731.886713717
