,Base,Com AC,Res AC
2020,66809181.639154196,712650.1452906858,1194507.8872022377
2025,79405655.18732594,1402237.025559724,2350358.3029722506
2030,90382755.89139289,2641975.994363479,4428345.637305445
2035,100134742.01279189,4533651.760329756,7599076.240352404
2040,106584884.96910012,5989795.956075535,12270855.659510247
2045,111219266.10456996,7331542.2050450565,16289748.629429674
2050,115499863.67337415,7842863.131604124,19718711.758393887
