,Base,Com AC,Res AC
2020,63004128.24864545,1029198.054951627,1310481.8902795906
2025,72615933.97317179,2025088.5077678035,2578553.0800701403
2030,81337545.4902758,3815499.8951395294,4858290.869204525
2035,88965779.73563612,6547428.081497352,8336865.66872347
2040,93941711.41812952,8650368.470823115,13462225.149209449
2045,96598262.81142159,10588097.15691607,17871309.85470012
2050,99472825.58961725,11326538.742241226,21633188.810115717
