,Base,Com AC,Res AC
2020,16308325.286248874,361890.95649338304,503753.7390497007
2025,19259535.45678992,712070.1535860295,991204.6591855794
2030,21986745.75917873,1341622.149312501,1867543.6943509777
2035,24423785.159576014,2302234.2488745553,3204719.793326195
2040,26157323.869772267,3041679.0090742204,5174925.579014535
2045,27019829.34538019,3723031.3340820675,6869792.881380618
2050,28208301.638778787,3982685.2756554135,8315872.070799008
