,Base,Com AC,Res AC
2020,48912013.48568043,431310.34458048496,653018.6970265777
2025,55149282.0146944,848662.332666732,1284903.9617037547
2030,60488639.52927564,1598977.5404276121,2420906.9936152985
2035,65281022.78755643,2743858.141161465,4154295.6042787465
2040,68365720.01170927,3625146.1882856344,6708284.022253527
2045,69553292.18629248,4437198.274160908,8905349.674831942
2050,71508121.69757186,4746660.085798438,10779909.950756924
