,Base,Com AC,Res AC
2020,150657787.69792148,2671748.140019189,3046236.2619200484
2025,175568679.69688645,5257031.36337268,5993888.167443087
2030,197042826.1029958,9904852.325592062,11293175.378080517
2035,216283987.4920576,16996805.147938356,19379178.529055078
2040,229464815.3436767,22455936.21286872,31293159.195740253
2045,235863341.4826105,27486185.72414865,41542147.61089281
2050,244523591.05601743,29403144.197411638,50286695.83543638
