,Base,Com AC,Res AC
2020,1041638.0795313747,22392.39864899587,36214.606689746885
2025,1435286.2817360086,44060.1193786439,71257.21180584395
2030,1797797.4675646983,83014.33750881109,134256.7908169211
2035,2125193.0430594017,142453.2615672401,230385.7180000102
2040,2379992.8111121673,188207.21466334298,372022.8356939943
2045,2542641.213133619,230366.63480976727,493866.00625246484
2050,2725209.110335237,246433.0063677417,597823.9226459117
