,Base,Com AC,Res AC
2020,52019604.260595106,1074044.1800598048,784933.6782170748
2025,62050739.27207876,2113329.4174134745,1544464.802322147
2030,71132959.4074928,3981755.928003591,2909949.500331929
2035,79114023.59525132,6832724.752499539,4993496.425010979
2040,84598309.70805122,9027298.357940516,8063410.858047738
2045,87851701.6073887,11049461.349621344,10704301.2824954
2050,91184484.96051306,11820079.680288414,12957537.673920685
