,Base,Com AC,Res AC
2020,1423812.947612378,27799.570304140572,45304.54900618909
2025,1107197.2822304163,54699.472150133566,89142.92158297122
2030,818136.5783635285,103060.10302881661,167955.5272017063
2035,550159.9029122759,176851.9541862569,288213.01694303914
2040,298197.76173106936,233654.27606902222,465401.3485639153
2045,72411.26812489136,285994.08042467927,617827.4107582766
2050,-122395.60672289784,305940.0555146853,747878.9824397563
