,Base,Com AC,Res AC
2020,34546586.18127388,2234814.4603634053,1454870.1654996367
2025,37452876.09604326,4397304.346720658,2862656.8395774397
2030,40112438.34401537,8285027.646669668,5393575.060710656
2035,42396353.06864899,14217173.15177732,9255417.587355005
2040,43572243.5695852,18783526.118280306,14945486.752697589
2045,43832808.09998545,22991136.176526137,19840362.326911416
2050,44326440.0602486,24594598.139049865,24016723.32743422
