,Base,Com AC,Res AC
2020,25501605.280276902,141317.10747282906,412025.3714910614
2025,26339224.522164665,278060.8153283619,810716.499484515
2030,26992967.502633784,523898.58895462385,1527483.2220447967
2035,27593775.717723437,899014.1337830923,2621173.3254047544
2040,27643301.882125475,1187764.6338229212,4232624.9293043865
2045,27101435.63856145,1453830.248374293,5618874.351894856
2050,27002628.23501578,1555224.1718992514,6801637.414556356
