,Base,Com AC,Res AC
2020,16923561.073422108,352583.3996459488,273299.84950117086
2025,19685786.58013556,693756.2573282091,537754.9845908965
2030,22190477.36209015,1307116.6603013892,1013192.302186816
2035,24384392.473449327,2243022.556062051,1738646.0274452886
2040,25839447.1963087,2963449.366192489,2807535.2544130613
2045,26644293.429300316,3627277.8338495158,3727046.004913725
2050,27499036.925017267,3880253.675905615,4511582.563551217
