,Base,Com AC,Res AC
2020,24327462.342502836,341040.45169201505,508342.4551805529
2025,35539086.14200572,766377.5775087635,1142334.457012443
2030,46250194.82389395,1654490.5828742073,2466123.3014717177
2035,56736337.28581864,3150633.488300395,4696219.3338625245
2040,67280355.8187368,4474768.708814349,8152132.979187241
2045,77440278.63996577,5757358.90236403,11375753.965396732
2050,87354177.72115302,6381577.1968509285,14268219.222458279
