,Base,Com AC,Res AC
2020,86094636.51239859,1265404.093338659,1233162.2298289477
2025,101794020.48268914,2843584.44522099,2771131.3345244178
2030,117260148.32446751,6138858.735297367,5982443.682371253
2035,133197450.72140571,11690180.718812732,11392320.760332348
2040,148275330.43567795,16603281.554385768,19775846.73486706
2045,164106081.40314642,21362232.795921985,27595865.706262168
2050,179745459.97113365,23678346.268859576,34612550.757354125
