,Base,Com AC,Res AC
2020,52615049.59510373,1883631.4318583237,1595288.9415860253
2025,60391090.84331478,4232849.465524985,3584893.4282252
2030,68255391.36047098,9138066.907176878,7739230.1023295615
2035,76265735.59646216,17401549.403844547,14737755.413154373
2040,84606828.94425525,24715000.664585806,25583162.41246667
2045,92626590.00319362,31798990.821111843,35699584.63680772
2050,100483929.29022245,35246667.464756325,44776768.31778347
