,Base,Com AC,Res AC
2020,63617771.06360374,1102466.4169291237,1403774.780799728
2025,74938959.65815967,2477434.9720071363,3154527.5938502112
2030,86102659.18918082,5348398.68905502,6810136.870663242
2035,97620567.23530495,10184913.829636384,12968490.431590669
2040,108514246.44854496,14465387.31847634,22511908.201419473
2045,119962946.28100881,18611560.032169864,31413855.692093562
2050,131274190.70934491,20629442.963916793,39401325.04631115
