,Base,Com AC,Res AC
2020,4298710.494970346,92482.17948354872,92747.50068789648
2025,4688256.893488301,207823.6418105007,208419.8649116148
2030,5155876.470752198,448659.0792384765,449946.23264044814
2035,5594978.617756146,854377.9786422874,856829.0951485143
2040,6051971.787251572,1213452.4242586368,1487363.3932984103
2045,6539653.270667242,1561260.832015558,2075515.7039878448
2050,7020122.809329718,1730534.2072449157,2603248.3784577507
