,Base,Com AC,Res AC
2020,10348536.346486157,165760.09672884806,238335.3732219934
2025,10870737.549710471,372491.9455988607,535581.2924570761
2030,11437509.037555225,804152.4625409065,1156237.1221954194
2035,12090427.5252871,1531341.2505372001,2201813.317502514
2040,12692888.690573955,2174927.0220945347,3822111.7208473547
2045,13379510.259975579,2798320.1518287826,5333500.161935959
2050,14062440.313216154,3101716.667874646,6689626.882314959
