,Base,Com AC,Res AC
2020,1441537.4189979115,29778.61502742113,48529.768951500046
2025,1144216.54746702,66917.75926596159,109054.88357147145
2030,864209.1976713293,144465.08585555624,235432.61595930436
2035,601958.13645907,275103.73410285724,448332.4910113363
2040,342180.0243510304,390723.1944346289,778257.1097693269
2045,89772.98764961268,502715.06936374516,1086005.5184525803
2050,-159902.3780227117,557219.9123885998,1362139.5875135264
