,Base,Com AC,Res AC
2020,16511341.030252896,387653.8866399872,539615.8465499016
2025,19903480.183580086,871126.123253273,1212611.240280829
2030,23224909.403207786,1880626.4819272794,2617840.0002955506
2035,26723314.661990825,3581262.3137759743,4985132.257989669
2040,30015361.84161071,5086380.437219829,8653654.822493732
2045,33498250.60284563,6544275.156245352,12075594.008768506
2050,36852421.69054784,7253811.654831028,15146004.658909995
