,Base,Com AC,Res AC
2020,152979232.12814507,2861949.2474676766,3263097.0886050654
2025,180078476.381656,6431300.804187448,7332750.201961003
2030,207115191.3822925,13884183.108211799,15830272.8469045
2035,234404088.44632307,26439541.397953458,30145464.892037746
2040,262598605.80197135,37551442.57886573,52329293.21407755
2045,289719988.1254634,48314705.473420694,73022013.54004413
2050,316268354.7514612,53553031.511575446,91589014.70829496
