,Base,Com AC,Res AC
2020,142078243.4692076,1194652.9904331162,1569538.7455517934
2025,167116026.02473333,2684594.335450112,3527028.2314371807
2030,193743116.939583,5795623.69410379,7614308.097861279
2035,218601690.76851502,11036560.912005484,14499867.416127332
2040,243658124.13322175,15674961.116663216,25170214.36893441
2045,269636880.73717535,20167830.51858405,35123343.38121141
2050,295105947.0729947,22354445.767572984,44054008.61456883
