,Base,Com AC,Res AC
2020,52526260.84451782,1150505.1268968487,840812.9179460953
2025,64035778.2740529,2585386.360146154,1889453.7693686327
2030,75300243.25252624,5581449.029156028,4079038.2703502732
2035,86810410.50373828,10628709.771168118,7767680.706537371
2040,97721466.75005284,15095699.984052766,13483860.432787323
2045,109100812.51871419,19422537.419510804,18815821.47626218
2050,120336075.6818514,21528347.28619061,23600041.499718245
