,Base,Com AC,Res AC
2020,419028485.5472288,7053992.547784352,6702417.262928837
2025,487408864.70643175,15851555.71344915,15061504.5166732
2030,560921731.069666,34221055.54948543,32515457.286415983
2035,629589743.6147281,65166888.669679664,61918931.24999902
2040,699018028.101909,92554959.29714683,107484622.33001846
2045,771207810.118243,119083723.32579407,149987570.34650105
2050,842016242.2127402,131994893.17574984,188124280.89227968
