,Base,Com AC,Res AC
2020,476482.43158636376,23884.701287265107,18601.39228954558
2025,566614.2967554494,53673.103648669756,41800.5837289476
2030,656144.413856202,115871.92416174253,90240.99108301198
2035,746240.0916878734,220653.99972454627,171845.2142186277
2040,839085.0297685412,313389.5507391333,298304.857280795
2045,928410.412789094,403215.50392129354,416264.3901630065
2050,1015822.5226240279,446932.5100063365,522106.19106348994
