,Base,Com AC,Res AC
2020,1352897253.959542,27195432.07,27195432.080000002
2025,1648445490.2498899,61112895.1,61112895.10000002
2030,1959922850.3128793,131933282.5,131933282.5
2035,2271144260.347087,251239518.90000007,251239519.00000003
2040,2586835443.50883,356829425.5,436124853.4000001
2045,2914560434.5585485,459106426.09999996,608582936.9000002
2050,3238309210.0596185,508883178.8,763324768.2000002
