,Base,Com AC,Res AC
2020,746609.121501118,13545.06691222071,29208.077994395328
2025,930963.549068277,30438.135757444703,65635.66268383774
2030,1110895.0184520232,65711.2244001725,141697.23775598832
2035,1298708.6905215562,125133.3711387745,269832.9427030147
2040,1476122.0983988168,177723.90716963433,468401.0423489263
2045,1662649.7727958385,228664.4038362217,653622.1904746207
2050,1842628.1382537275,253456.4146510939,819815.9639109266
