,Base,Com AC,Res AC
2020,17088391.88601948,377683.72705934447,292756.0000422844
2025,20315546.267200112,848721.4298836751,657873.9645632325
2030,23490493.818524517,1832258.216362046,1420248.0748799602
2035,26756560.01689516,3489155.003623688,2704567.3118420076
2040,29847743.870389838,4955562.647447383,4694838.722356921
2045,33088876.014203664,6375961.436465734,6551332.068441617
2050,36290452.15334497,7067249.2024500035,8217111.800763705
