,Base,Com AC,Res AC
2020,1217985.5576882644,25015.777759702556,54302.512595637905
2025,1447459.5960951007,56214.8304222039,122027.24877330387
2030,1672538.8904074295,121359.11890029605,263437.9447866491
2035,1910753.715386638,231103.22178665022,501662.81987675297
2040,2134462.6703730486,328230.3286616009,870832.8396974027
2045,2371924.491006501,422310.05169571127,1215188.7309342048
2050,2600379.7291327207,468097.3067000726,1524169.6737087802
