,Base,Com AC,Res AC
2020,405189753.21755797,8223145.948966102,9051521.761984525
2025,486201418.0169184,18478848.009387605,20340353.420688413
2030,565736257.5772296,39892973.008524634,43911675.09918092
2035,647334533.5739411,75967876.76492788,83620659.7861498
2040,724612208.2725252,107895342.02727698,145156495.02754328
2045,805466211.7669096,138821076.20908707,202556138.1454913
2050,885318739.4337189,153872188.5158934,254059237.98156077
