DateTime,Base,Com AC,Res AC
2040-01-01 00:00:00,83019.51821576852,2068.3071121828593,9070.295032967226
2040-01-01 01:00:00,82405.02969400812,1774.694575459653,6484.870382490508
2040-01-01 02:00:00,81938.86598784504,1602.8690728534025,2646.5810164404575
2040-01-01 03:00:00,83267.7352541151,1673.883805056185,2120.6043475579677
2040-01-01 04:00:00,84772.17266945956,1824.0942041712933,1548.709080598437
2040-01-01 05:00:00,88153.37305766833,2198.1856240873713,1006.0347396879332
2040-01-01 06:00:00,91513.38418650604,3271.9282946480926,563.5464309455233
2040-01-01 07:00:00,94364.85309043857,4451.849002485851,317.25576853229444
2040-01-01 08:00:00,93605.06679013383,5830.08512367423,225.41857237820915
2040-01-01 09:00:00,92515.33345105132,7435.309914591233,208.72090035019372
2040-01-01 10:00:00,91870.57455876083,8680.84786721377,254.63949842723616
2040-01-01 11:00:00,90002.89269705556,9686.796867519854,442.4883087424107
2040-01-01 12:00:00,92076.41307836532,10453.813862636787,680.4301351416315
2040-01-01 13:00:00,91368.0864079617,10097.37525203334,801.4882573447437
2040-01-01 14:00:00,89094.78158115348,9618.468031304157,826.5347653867672
2040-01-01 15:00:00,88568.07713393027,9455.09682430233,4823.533559596835
2040-01-01 16:00:00,89454.9989904613,8912.325574777587,12204.948495422475
2040-01-01 17:00:00,89200.72787800872,8561.769314068804,18995.686090243806
2040-01-01 18:00:00,92221.71085690965,7776.361982932027,21785.04333729974
2040-01-01 19:00:00,95330.47791034778,6798.522654092083,24884.656316555032
2040-01-01 20:00:00,92821.06419340504,6138.577101236262,23609.06914316195
2040-01-01 21:00:00,91952.30455919202,5138.5940115632075,23681.59981270628
2040-01-01 22:00:00,88646.78009730845,4113.380834374702,21034.619700781986
2040-01-01 23:00:00,86337.15082586414,2978.083768601036,15411.462738819333
2040-01-02 00:00:00,76799.41062817784,5210.041843420499,19584.119294093627
2040-01-02 01:00:00,75912.36747022235,4310.056713795898,12580.341127781978
2040-01-02 02:00:00,75277.96318636811,3787.664782991722,4660.876902030587
2040-01-02 03:00:00,75794.46932897512,4009.097614067144,3440.915833713857
2040-01-02 04:00:00,77358.02324980171,4309.277786645725,2346.078977532174
2040-01-02 05:00:00,81217.78382634853,5248.88688693935,1524.9513353959142
2040-01-02 06:00:00,84409.45493582761,7863.719001937912,852.4086951700237
2040-01-02 07:00:00,85720.36998255298,10278.461569470843,500.4968485401976
2040-01-02 08:00:00,86152.6631671262,13054.240878200886,398.8334261804701
2040-01-02 09:00:00,88156.93156832946,16501.18522527183,375.3726364051481
2040-01-02 10:00:00,88474.13371025654,19722.36016548905,492.676585281757
2040-01-02 11:00:00,87059.35601528957,22168.094748085077,821.1276421362613
2040-01-02 12:00:00,89091.69540250406,24098.721806864087,1305.9839641595777
2040-01-02 13:00:00,87573.05505929544,23243.481173703658,1736.0984433738108
2040-01-02 14:00:00,85254.39161476622,22543.35230661778,1994.167130902349
2040-01-02 15:00:00,87573.05505929544,22222.237186333856,8931.325042928518
2040-01-02 16:00:00,83718.90867995087,21089.938749703244,22093.13969910996
2040-01-02 17:00:00,83497.147890462,19700.23375865786,36879.82846910677
2040-01-02 18:00:00,85046.66631828298,17544.557175225145,50172.29793792183
2040-01-02 19:00:00,86124.59218111496,15768.297824173493,62624.254559515044
2040-01-02 20:00:00,85914.05978603059,14968.789410652056,60997.09606005583
2040-01-02 21:00:00,80886.54619141578,13308.802087525175,57910.78240408728
2040-01-02 22:00:00,78806.48612798219,10758.046712099012,50939.55949673269
2040-01-02 23:00:00,75539.02335627275,7849.795493709934,32987.650195197886
2040-01-03 00:00:00,76810.02751508621,5391.966787426697,21653.828214348472
2040-01-03 01:00:00,77324.0722133592,4594.325834188291,13515.80642628003
2040-01-03 02:00:00,78237.60307714719,4105.996550009483,5944.045122788336
2040-01-03 03:00:00,77144.89091853262,4261.211995894146,4549.233090365081
2040-01-03 04:00:00,80055.85260989559,4737.90168538653,3143.691734615491
2040-01-03 05:00:00,82958.00210643103,5675.9046657126155,1963.466168718891
2040-01-03 06:00:00,87769.46048226609,8412.13091621126,1148.0375959176033
2040-01-03 07:00:00,92069.81155810403,11662.207283276719,729.5939861906267
2040-01-03 08:00:00,91491.14409776244,14626.73868887288,515.0075196639717
2040-01-03 09:00:00,91311.96280293589,18208.825388284407,536.4661663166372
2040-01-03 10:00:00,91350.14898052187,21522.260975879442,761.7819561696247
2040-01-03 11:00:00,93394.5781805104,23976.751792029358,1373.3533857705906
2040-01-03 12:00:00,92680.7903994799,25845.18521534808,2070.7594019822172
2040-01-03 13:00:00,92213.74407362047,25236.243424804976,2360.4511317932015
2040-01-03 14:00:00,90110.56690811503,23892.274015101546,2424.827071751199
2040-01-03 15:00:00,88154.25965640187,23556.7723520722,9580.973417510193
2040-01-03 16:00:00,92069.81155810403,23078.70147418294,21515.164519613703
2040-01-03 17:00:00,89749.26692018603,21785.384993299016,34101.80641583497
2040-01-03 18:00:00,91626.26441845135,19793.164636331145,41923.60054754792
2040-01-03 19:00:00,96320.22686325261,16984.464727416675,50840.829181642875
2040-01-03 20:00:00,94534.28871153848,15788.301596717894,50765.35332677282
2040-01-03 21:00:00,92081.56115120742,13754.005448531192,54753.06411424623
2040-01-03 22:00:00,87187.85562364868,10775.770758046923,47732.79446518492
2040-01-03 23:00:00,82878.6923529832,8015.522016311153,34120.66242508184
2040-01-04 00:00:00,81413.38512051047,3975.4293582739374,15192.777928223211
2040-01-04 01:00:00,76525.43976269268,3386.7652860519597,9230.381137739909
